 47.222, 79.484, 111.745, 144.007, 176.268, 208.530, 240.791, 273.053, 305.314, 337.575, 369.837, 402.098, 434.360, 466.621, 498.883, 531.144, 563.406, 595.667, 627.928, 660.190, 692.451, 724.713, 756.974, 789.236, 821.497, 853.759, 886.020, 918.282, 950.543, 982.804, 1015.066, 1047.327,
 47.221, 79.483, 111.744, 144.006, 176.267, 208.529, 240.790, 273.051, 305.313, 337.574, 369.836, 402.097, 434.359, 466.620, 498.882, 531.143, 563.404, 595.666, 627.927, 660.189, 692.450, 724.712, 756.973, 789.235, 821.496, 853.758, 886.019, 918.280, 950.542, 982.803, 1015.065, 1047.326,
 47.220, 79.482, 111.743, 144.004, 176.266, 208.527, 240.789, 273.050, 305.312, 337.573, 369.835, 402.096, 434.358, 466.619, 498.880, 531.142, 563.403, 595.665, 627.926, 660.188, 692.449, 724.711, 756.972, 789.234, 821.495, 853.756, 886.018, 918.279, 950.541, 982.802, 1015.064, 1047.325,
 47.219, 79.480, 111.742, 144.003, 176.265, 208.526, 240.788, 273.049, 305.311, 337.572, 369.833, 402.095, 434.356, 466.618, 498.879, 531.141, 563.402, 595.664, 627.925, 660.187, 692.448, 724.709, 756.971, 789.232, 821.494, 853.755, 886.017, 918.278, 950.540, 982.801, 1015.063, 1047.324,
 47.218, 79.479, 111.741, 144.002, 176.264, 208.525, 240.787, 273.048, 305.309, 337.571, 369.832, 402.094, 434.355, 466.617, 498.878, 531.140, 563.401, 595.663, 627.924, 660.185, 692.447, 724.708, 756.970, 789.231, 821.493, 853.754, 886.016, 918.277, 950.539, 982.800, 1015.061, 1047.323,
 47.217, 79.478, 111.740, 144.001, 176.263, 208.524, 240.785, 273.047, 305.308, 337.570, 369.831, 402.093, 434.354, 466.616, 498.877, 531.138, 563.400, 595.661, 627.923, 660.184, 692.446, 724.707, 756.969, 789.230, 821.492, 853.753, 886.014, 918.276, 950.537, 982.799, 1015.060, 1047.322,
 47.216, 79.477, 111.738, 144.000, 176.261, 208.523, 240.784, 273.046, 305.307, 337.569, 369.830, 402.092, 434.353, 466.614, 498.876, 531.137, 563.399, 595.660, 627.922, 660.183, 692.445, 724.706, 756.968, 789.229, 821.490, 853.752, 886.013, 918.275, 950.536, 982.798, 1015.059, 1047.321,
 47.214, 79.476, 111.737, 143.999, 176.260, 208.522, 240.783, 273.045, 305.306, 337.568, 369.829, 402.090, 434.352, 466.613, 498.875, 531.136, 563.398, 595.659, 627.921, 660.182, 692.443, 724.705, 756.966, 789.228, 821.489, 853.751, 886.012, 918.274, 950.535, 982.797, 1015.058, 1047.319,
 47.213, 79.475, 111.736, 143.998, 176.259, 208.521, 240.782, 273.043, 305.305, 337.566, 369.828, 402.089, 434.351, 466.612, 498.874, 531.135, 563.397, 595.658, 627.919, 660.181, 692.442, 724.704, 756.965, 789.227, 821.488, 853.750, 886.011, 918.273, 950.534, 982.795, 1015.057, 1047.318,
 47.212, 79.474, 111.735, 143.997, 176.258, 208.519, 240.781, 273.042, 305.304, 337.565, 369.827, 402.088, 434.350, 466.611, 498.873, 531.134, 563.395, 595.657, 627.918, 660.180, 692.441, 724.703, 756.964, 789.226, 821.487, 853.748, 886.010, 918.271, 950.533, 982.794, 1015.056, 1047.317,
 47.211, 79.473, 111.734, 143.995, 176.257, 208.518, 240.780, 273.041, 305.303, 337.564, 369.826, 402.087, 434.349, 466.610, 498.871, 531.133, 563.394, 595.656, 627.917, 660.179, 692.440, 724.702, 756.963, 789.224, 821.486, 853.747, 886.009, 918.270, 950.532, 982.793, 1015.055, 1047.316,
 47.210, 79.471, 111.733, 143.994, 176.256, 208.517, 240.779, 273.040, 305.302, 337.563, 369.824, 402.086, 434.347, 466.609, 498.870, 531.132, 563.393, 595.655, 627.916, 660.178, 692.439, 724.700, 756.962, 789.223, 821.485, 853.746, 886.008, 918.269, 950.531, 982.792, 1015.053, 1047.315,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
