 713.504, 714.482, 715.492, 716.682, 715.935, 716.753, 716.357, 716.057, 716.450, 715.424, 715.295, 714.633, 715.647, 714.325, 715.050, 715.161, 715.041, 714.981, 714.930, 715.097, 715.322, 715.008, 715.071, 715.111, 715.926, 715.362, 715.808, 715.488, 715.905, 715.074, 715.378, 716.253,
 745.491, 746.515, 747.498, 748.274, 747.922, 748.075, 748.261, 747.505, 747.959, 747.719, 747.224, 746.606, 746.316, 746.741, 746.697, 746.493, 746.759, 746.636, 746.863, 746.835, 746.982, 746.789, 747.405, 747.281, 747.378, 747.909, 747.424, 747.919, 747.354, 747.394, 748.089, 747.557,
 777.502, 778.498, 779.523, 780.505, 781.190, 780.016, 779.858, 780.836, 780.474, 780.250, 782.998, 779.604, 780.361, 779.705, 779.582, 779.768, 779.437, 780.199, 779.904, 779.470, 780.407, 779.734, 779.836, 780.243, 779.391, 780.502, 780.261, 780.479, 780.993, 780.097, 781.091, 780.511,
 808.520, 809.502, 810.534, 811.548, 812.539, 813.123, 812.803, 812.473, 813.166, 812.726, 812.674, 814.848, 812.445, 812.305, 812.209, 812.404, 812.904, 812.551, 812.473, 812.469, 812.363, 812.779, 812.711, 808.860, 812.788, 812.993, 813.232, 813.094, 813.074, 813.852, 812.605, 811.541,
 840.480, 841.487, 842.496, 843.528, 844.521, 845.148, 844.684, 843.497, 844.235, 844.893, 843.213, 844.518, 843.558, 844.792, 842.607, 843.341, 844.230, 843.673, 843.808, 844.116, 844.368, 845.671, 843.573, 843.942, 843.996, 843.419, 843.993, 843.576, 843.965, 845.392, 844.491, 843.518,
 871.515, 872.514, 873.553, 874.569, 875.560, 876.544, 877.416, 877.719, 876.602, 876.998, 877.779, 876.753, 877.501, 877.983, 877.135, 877.926, 877.013, 877.624, 877.820, 876.939, 877.453, 877.331, 877.022, 877.989, 876.870, 877.373, 877.102, 877.357, 879.060, 878.524, 877.538, 876.525,
 901.505, 902.479, 903.515, 904.541, 905.522, 906.538, 907.558, 908.545, 909.689, 908.891, 908.983, 909.099, 909.322, 909.579, 909.271, 908.944, 908.850, 909.115, 908.870, 909.165, 909.401, 909.524, 909.484, 908.752, 909.120, 909.697, 909.640, 910.795, 909.493, 908.508, 907.495, 906.523,
 933.503, 934.512, 935.539, 936.517, 937.557, 938.515, 939.530, 940.547, 941.513, 942.117, 940.981, 941.161, 941.069, 940.643, 940.808, 941.572, 941.997, 941.584, 941.610, 940.921, 941.072, 940.654, 940.428, 940.975, 941.428, 941.127, 940.549, 939.515, 938.497, 937.563, 936.544, 935.513,
 960.537, 961.507, 962.486, 963.478, 964.482, 965.510, 966.532, 967.534, 968.516, 969.506, 970.515, 971.441, 972.483, 973.537, 973.438, 973.410, 972.726, 972.790, 973.157, 973.156, 973.525, 973.084, 973.596, 974.479, 973.420, 972.464, 971.477, 970.497, 969.515, 968.509, 967.498, 966.507,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
