 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 599.000, 661.000, 1332.000, 2042.000, 2554.000, 3266.000, 3364.000, 3217.000, 3097.000, 2512.000, 1528.000, 797.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1042.000, 1864.000, 2745.000, 2889.000, 2022.000, 1132.000, 2285.000, 2707.000, 2826.000, 2830.000, 3711.000, 4327.000, 4112.000, 2349.000, 1410.000, 784.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 583.000, 1318.000, 1754.000, 2185.000, 1673.000, 2293.000, 2430.000, 2247.000, 2409.000, 2242.000, 2386.000, 2969.000, 3696.000, 3074.000, 2633.000, 4572.000, 3494.000, 1478.000, 749.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 533.000, 1838.000, 2039.000, 1723.000, 1892.000, 2004.000, 2769.000, 2533.000, 3104.000, 2482.000, 2310.000, 2862.000, 2945.000, 3253.000, 3081.000, 3330.000, 3430.000, 3112.000, 5442.000, 2971.000, 1349.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 737.000, 1368.000, 1548.000, 1105.000, 1856.000, 1756.000, 1613.000, 2240.000, 2407.000, 2796.000, 2895.000, 2987.000, 2483.000, 2711.000, 2511.000, 3003.000, 2909.000, 3131.000, 3126.000, 2589.000, 4329.000, 3578.000, 941.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 1588.000, 1250.000, 1164.000, 1413.000, 2107.000, 1910.000, 1897.000, 2089.000, 2394.000, 2039.000, 3201.000, 2639.000, 3210.000, 2848.000, 2491.000, 2904.000, 2893.000, 3041.000, 3477.000, 2946.000, 2480.000, 3954.000, 2295.000, 963.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 1122.000, 1513.000, 1560.000, 1413.000, 1590.000, 1856.000, 2143.000, 2400.000, 2178.000, 2219.000, 3021.000, 2616.000, 3339.000, 3318.000, 3392.000, 3363.000, 2862.000, 3692.000, 3361.000, 3660.000, 4313.000, 3156.000, 2741.000, 4746.000, 2776.000, 752.000,
 0.000, 0.000, 0.000, 0.000, 698.000, 1562.000, 1174.000, 1493.000, 1696.000, 1587.000, 1949.000, 2185.000, 2503.000, 2555.000, 2276.000, 2664.000, 2446.000, 3173.000, 3353.000, 3239.000, 3296.000, 3043.000, 3257.000, 3209.000, 3220.000, 3497.000, 4019.000, 3173.000, 2929.000, 4030.000, 1334.000,
 0.000, 0.000, 0.000, 0.000, 987.000, 1771.000, 1509.000, 1280.000, 2054.000, 1960.000, 1880.000, 2079.000, 2476.000, 2651.000, 2606.000, 2547.000, 2536.000, 2642.000, 2877.000, 2739.000, 2594.000, 3515.000, 3779.000, 3401.000, 3358.000, 3967.000, 3959.000, 3633.000, 2612.000, 3954.000, 2806.000,
 0.000, 0.000, 0.000, 638.000, 1500.000, 1276.000, 1232.000, 1655.000, 1606.000, 2185.000, 2031.000, 2147.000, 2325.000, 2723.000, 3062.000, 2964.000, 2824.000, 2595.000, 2763.000, 2996.000, 3258.000, 3301.000, 3571.000, 3715.000, 3251.000, 3867.000, 3579.000, 3256.000, 3139.000, 2942.000, 3712.000,
 0.000, 0.000, 0.000, 888.000, 1201.000, 1287.000, 1803.000, 1503.000, 1675.000, 1933.000, 2037.000, 2447.000, 2200.000, 2313.000, 2837.000, 2801.000, 3091.000, 2999.000, 2758.000, 2528.000, 2873.000, 2696.000, 3331.000, 3281.000, 3211.000, 3159.000, 3532.000, 3276.000, 2281.000, 3404.000, 4365.000,
 0.000, 0.000, 0.000, 1167.000, 1233.000, 1442.000, 1651.000, 2055.000, 1840.000, 1721.000, 2324.000, 2656.000, 2264.000, 2556.000, 2740.000, 3142.000, 3120.000, 3566.000, 3203.000, 2787.000, 3086.000, 2691.000, 3106.000, 2970.000, 2620.000, 3329.000, 3229.000, 3785.000, 3491.000, 3855.000, 4277.000,
 0.000, 0.000, 0.000, 1568.000, 1215.000, 1238.000, 1309.000, 1862.000, 2042.000, 1769.000, 2350.000, 2630.000, 2530.000, 2672.000, 2377.000, 3114.000, 3049.000, 3629.000, 3137.000, 2994.000, 3027.000, 2601.000, 2625.000, 2725.000, 2513.000, 3262.000, 3396.000, 3109.000, 3582.000, 2494.000, 3805.000,
