 -1.589, -0.592, 0.441, 0.904, 0.608, 1.382, 0.946, 0.369, 0.419, 0.299, -0.434, 0.552, -0.471, -0.434, -0.415, -0.280, 0.172, -0.187, 0.144, 0.456, 0.725, 0.828, 0.787, 0.249, 0.794, 0.378, 0.242, 0.532, 0.174, 0.655, 0.650, 0.089,
 -1.930, -0.888, 0.143, 0.798, 1.675, 1.015, 1.249, 1.317, 0.307, 0.201, 0.265, -0.078, -0.366, -0.302, -0.342, -0.352, -0.224, -0.313, 0.121, 0.066, 0.117, -0.195, 0.051, 0.455, 0.323, 0.170, 0.301, -0.111, 0.234, 0.484, -1.039, 0.664,
 -1.152, -0.173, 0.838, 2.030, 1.284, 2.103, 1.708, 1.409, 1.803, 0.778, 0.650, -0.011, 1.005, -0.316, 0.410, 0.522, 0.403, 0.344, 0.294, 0.463, 0.688, 0.376, 0.440, 0.481, 1.297, 0.734, 1.181, 0.862, 1.281, 0.450, 0.756, 1.632,
 -1.427, -0.403, 0.582, 1.359, 1.008, 1.162, 1.350, 0.595, 1.049, 0.810, 0.317, -0.300, -0.589, -0.163, -0.206, -0.409, -0.141, -0.263, -0.035, -0.062, 0.086, -0.105, 0.512, 0.388, 0.487, 1.018, 0.535, 1.031, 0.467, 0.508, 1.204, 0.674,
 -1.679, -0.682, 0.344, 1.328, 2.014, 0.841, 0.684, 1.663, 1.302, 1.079, 3.828, 0.436, 1.193, 0.539, 0.417, 0.604, 0.275, 1.037, 0.744, 0.310, 1.249, 0.577, 0.680, 1.088, 0.237, 1.350, 1.109, 1.329, 1.844, 0.949, 1.945, 1.365,
 -2.924, -1.940, -0.907, 0.108, 1.100, 1.685, 1.367, 1.038, 1.731, 1.293, 1.242, 3.418, 1.015, 0.876, 0.781, 0.978, 1.479, 1.127, 1.050, 1.048, 0.943, 1.360, 1.293, -2.558, 1.372, 1.578, 1.818, 1.682, 1.663, 2.441, 1.196, 0.133,
 -3.225, -2.217, -1.207, -0.174, 0.820, 1.448, 0.986, -0.200, 0.538, 1.197, -0.481, 0.825, -0.134, 1.101, -1.083, -0.348, 0.542, -0.013, 0.123, 0.432, 0.685, 1.989, -0.108, 0.262, 0.317, -0.259, 0.317, -0.099, 0.291, 1.719, 0.819, -0.153,
 -4.453, -3.453, -2.412, -1.396, -0.404, 0.582, 1.455, 1.759, 0.643, 1.040, 1.823, 0.797, 1.547, 2.030, 1.183, 1.975, 1.063, 1.675, 1.873, 0.992, 1.508, 1.387, 1.079, 2.047, 0.929, 1.433, 1.163, 1.419, 3.123, 2.588, 1.604, 0.592,
 -6.726, -5.751, -4.713, -3.686, -2.704, -1.687, -0.666, 0.322, 1.467, 0.671, 0.764, 0.881, 1.105, 1.364, 1.056, 0.731, 0.638, 0.903, 0.660, 0.956, 1.193, 1.317, 1.278, 0.548, 0.917, 1.495, 1.438, 2.595, 1.294, 0.310, -0.702, -1.672,
 -6.990, -5.979, -4.952, -3.973, -2.931, -1.972, -0.956, 0.062, 1.029, 1.634, 0.500, 0.681, 0.590, 0.165, 0.331, 1.096, 1.522, 1.110, 1.138, 0.449, 0.602, 0.185, -0.040, 0.508, 0.962, 0.662, 0.086, -0.948, -1.964, -2.897, -3.915, -4.945,
 -12.219, -11.247, -10.267, -9.274, -8.269, -7.240, -6.216, -5.214, -4.230, -3.239, -2.229, -1.302, -0.259, 0.797, 0.698, 0.672, -0.011, 0.054, 0.422, 0.422, 0.792, 0.353, 0.866, 1.749, 0.691, -0.263, -1.249, -2.228, -3.209, -4.214, -5.223, -6.214,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
